Number,X,Y,Al,Ti,Cr,Fe,Co,Ni,Cu,Zr,Mo,W,Mn,Si,Mg,Resistance,Thickness,Resistivity,Ex_resistivity,ravg,delta,dHmix,ENavg,dEN,N,Compo
53806,27,-15,0,28.40902,62.16555,0,9.425424,0,0,0,0,0,0,0,0,0.427,579.3862,112.0712521,91.78062344,0.137215871,0.141325777,-8.881464316,1.669372225,0.070204053,4,Cr/Ti/Co/Mo
53807,27,-13,0,28.91194,61.85691,0,9.231149,0,0,0,0,0,0,0,0,0.43,583.6909,113.6971504,93.24599816,0.137432133,0.141846007,-8.910318493,1.668743735,0.069670754,4,Cr/Ti/Co/Mo
53808,27,-11,0,29.41485,61.54828,0,9.036873,0,0,0,0,0,0,0,0,0.433,587.9955,115.3347293,94.72305645,0.137648389,0.142343393,-8.936304525,1.66811523,0.069127621,4,Cr/Ti/Co/Mo
53809,27,-9,0,29.91777,61.23964,0,8.842597,0,0,0,0,0,0,0,0,0.435,592.3002,116.7157159,95.94351946,0.13786465,0.142818381,-8.959426404,1.667486722,0.068574427,4,Cr/Ti/Co/Mo
53810,27,-7,0,30.42068,60.931,0,8.648322,0,0,0,0,0,0,0,0,0.439,596.6048,118.6450068,97.71229087,0.138080895,0.14327137,-8.979680085,1.66685807,0.068010926,4,Cr/Ti/Co/Mo
53811,27,-5,0,30.92359,60.62236,0,8.454046,0,0,0,0,0,0,0,0,0.441,600.9095,120.0454935,98.95225827,0.138297139,0.143702753,-8.997067434,1.666229399,0.067436855,4,Cr/Ti/Co/Mo
53812,27,-3,0,31.42651,60.31372,0,8.25977,0,0,0,0,0,0,0,0,0.444,605.2141,121.7279224,100.4741635,0.138513399,0.144112905,-9.011591496,1.66560089,0.066851947,4,Cr/Ti/Co/Mo
53813,27,-1,0,31.92942,60.00509,0,8.065495,0,0,0,0,0,0,0,0,0.446,609.5188,123.1459593,101.7316798,0.138729657,0.144502177,-9.02324849,1.664972404,0.066255915,4,Cr/Ti/Co/Mo
53814,27,1,0,32.43233,59.69645,0,7.871219,0,0,0,0,0,0,0,0,0.448,606.022,122.9885288,101.4137299,0.138945901,0.144870935,-9.032038123,1.664343733,0.065648451,4,Cr/Ti/Co/Mo
53815,27,3,0,32.93525,59.38781,0,7.676943,0,0,0,0,0,0,0,0,0.45,594.7238,121.2344466,99.49912414,0.139162161,0.145219498,-9.037964379,1.663715224,0.065029239,4,Cr/Ti/Co/Mo
53816,27,5,0,33.43816,59.07917,0,7.482667,0,0,0,0,0,0,0,0,0.451,583.4256,119.1956004,97.29975849,0.139378405,0.145548189,-9.041022182,1.663086554,0.064397937,4,Cr/Ti/Co/Mo
53817,27,7,0,33.94107,58.77053,0,7.288392,0,0,0,0,0,0,0,0,0.453,572.1274,117.4056916,95.34933032,0.13959465,0.145857312,-9.041214559,1.662457902,0.063754191,4,Cr/Ti/Co/Mo
53818,27,9,0,34.44399,58.4619,0,7.094116,0,0,0,0,0,0,0,0,0.455,560.8292,115.5953106,93.37842442,0.139810923,0.146147147,-9.038544076,1.661829559,0.063097615,4,Cr/Ti/Co/Mo
53819,27,11,0,34.87231,58.17678,0,6.950905,0,0,0,0,0,0,0,0,0.456,549.531,113.5155196,91.16331544,0.139995087,0.146379025,-9.042348489,1.661342984,0.062613027,4,Cr/Ti/Co/Mo
53820,27,13,0,35.22605,57.91519,0,6.85876,0,0,0,0,0,0,0,0,0.458,538.2329,111.6693327,89.20700632,0.140147202,0.146560248,-9.053906336,1.660998852,0.062307776,4,Cr/Ti/Co/Mo
53821,27,15,0,35.57979,57.65359,0,6.766614,0,0,0,0,0,0,0,0,0.459,526.9347,109.5639514,86.9915041,0.140299302,0.14673229,-9.06429139,1.660654535,0.061999107,4,Cr/Ti/Co/Mo
53822,27,17,0,35.93353,57.392,0,6.674468,0,0,0,0,0,0,0,0,0.46,515.6365,107.4483339,84.76576447,0.140451415,0.146895223,-9.073506335,1.660310384,0.061686973,4,Cr/Ti/Co/Mo
53823,27,19,0,36.21056,57.19465,0,6.594785,0,0,0,0,0,0,0,0,0.459,504.3383,104.8655497,82.09626867,0.140570535,0.14701653,-9.077008736,1.66002422,0.061410458,4,Cr/Ti/Co/Mo
53824,27,21,0,36.46962,57.0127,0,6.517682,0,0,0,0,0,0,0,0,0.458,501.4869,104.0454931,81.19496183,0.140681939,0.147124994,-9.078603971,1.659751086,0.061139268,4,Cr/Ti/Co/Mo
53825,27,23,0,36.7107,56.84614,0,6.44316,0,0,0,0,0,0,0,0,0.458,507.0825,105.2064346,82.28011992,0.140785601,0.147221655,-9.078411132,1.659490672,0.06087365,4,Cr/Ti/Co/Mo
53826,27,25,0,36.93381,56.69497,0,6.371218,0,0,0,0,0,0,0,0,0.46,512.678,106.8318416,83.83520619,0.140881536,0.147307456,-9.076546698,1.659243122,0.06061384,4,Cr/Ti/Co/Mo
53827,27,27,0,37.13894,56.5592,0,6.301857,0,0,0,0,0,0,0,0,0.462,518.2736,108.4674086,85.40591797,0.14096974,0.147383258,-9.07311728,1.65900846,0.060360076,4,Cr/Ti/Co/Mo
53828,27,29,0,37.3261,56.43882,0,6.235076,0,0,0,0,0,0,0,0,0.466,523.8691,110.5877193,87.46683603,0.141050218,0.147449857,-9.068223428,1.658786661,0.060112581,4,Cr/Ti/Co/Mo
53829,27,31,0,37.49528,56.33384,0,6.170875,0,0,0,0,0,0,0,0,0.471,529.4647,112.9681768,89.79336659,0.141122964,0.147507963,-9.061956511,1.65857773,0.059871574,4,Cr/Ti/Co/Mo
53830,27,33,0,37.64649,56.24426,0,6.109255,0,0,0,0,0,0,0,0,0.477,535.0602,115.6163431,92.39306726,0.141187997,0.147558212,-9.054404445,1.658381848,0.059637275,4,Cr/Ti/Co/Mo
53831,29,-31,0,25.05766,63.79564,0,11.1467,0,0,0,0,0,0,0,0,0.421,539.0907,102.8116047,83.61737839,0.135774794,0.137240782,-8.742046305,1.674499676,0.074737439,4,Cr/Ti/Co/Mo
53832,29,-29,0,25.48624,63.53681,0,10.97696,0,0,0,0,0,0,0,0,0.42,542.7559,103.2647375,83.93345318,0.135959096,0.137826053,-8.783314018,1.673954982,0.074336341,4,Cr/Ti/Co/Mo
53833,29,-27,0,26.00313,63.22099,0,10.77589,0,0,0,0,0,0,0,0,0.422,546.4211,104.457136,84.96078212,0.136181358,0.138506543,-8.831378963,1.673305872,0.073854851,4,Cr/Ti/Co/Mo
53834,29,-25,0,26.52002,62.90517,0,10.57482,0,0,0,0,0,0,0,0,0.423,550.0862,105.4069676,85.74554414,0.136403621,0.139159866,-8.87640489,1.672656762,0.073364459,4,Cr/Ti/Co/Mo
53835,29,-23,0,27.0369,62.58935,0,10.37375,0,0,0,0,0,0,0,0,0.425,553.7514,106.6109883,86.78449954,0.136625867,0.139786622,-8.918388886,1.67200749,0.072864982,4,Cr/Ti/Co/Mo
53836,29,-21,0,27.55379,62.27353,0,10.17268,0,0,0,0,0,0,0,0,0.428,557.4166,108.0741601,88.08260179,0.13684813,0.140387389,-8.957336811,1.67135838,0.072356237,4,Cr/Ti/Co/Mo
53837,29,-19,0,28.07068,61.95771,0,9.971612,0,0,0,0,0,0,0,0,0.43,561.7038,109.4142832,89.25765526,0.137070395,0.140962709,-8.993246545,1.670709308,0.07183803,4,Cr/Ti/Co/Mo
53838,29,-17,0,28.58757,61.64189,0,9.770543,0,0,0,0,0,0,0,0,0.433,566.6131,111.140593,90.81889542,0.137292659,0.141513108,-9.026116864,1.670060216,0.071310146,4,Cr/Ti/Co/Mo
53839,29,-15,0,29.10446,61.32607,0,9.569474,0,0,0,0,0,0,0,0,0.437,571.5224,113.1391458,92.6523787,0.137514923,0.142039083,-9.055948176,1.669411125,0.070772373,4,Cr/Ti/Co/Mo
53840,29,-13,0,29.62135,61.01025,0,9.368405,0,0,0,0,0,0,0,0,0.439,576.4317,114.6332429,93.98140616,0.137737187,0.142541112,-9.082740481,1.668762034,0.070224482,4,Cr/Ti/Co/Mo
53841,29,-11,0,30.13824,60.69443,0,9.167337,0,0,0,0,0,0,0,0,0.443,581.3411,116.6629506,95.84604423,0.137959452,0.143019649,-9.106494214,1.668112962,0.069666238,4,Cr/Ti/Co/Mo
53842,29,-9,0,30.65513,60.3786,0,8.966268,0,0,0,0,0,0,0,0,0.445,586.2504,118.1792869,97.19731216,0.138181703,0.143475142,-9.12720751,1.667463704,0.069097384,4,Cr/Ti/Co/Mo
53843,29,-7,0,31.17202,60.06278,0,8.765199,0,0,0,0,0,0,0,0,0.448,591.1597,119.9723142,98.82526984,0.138403967,0.143907988,-9.144882789,1.666814613,0.068517658,4,Cr/Ti/Co/Mo
53844,29,-5,0,31.68891,59.74696,0,8.56413,0,0,0,0,0,0,0,0,0.45,596.069,121.5086657,100.1965517,0.138626231,0.144318597,-9.159519061,1.666165522,0.067926783,4,Cr/Ti/Co/Mo
53845,29,-3,0,32.20579,59.43114,0,8.363062,0,0,0,0,0,0,0,0,0.452,600.9783,123.0539128,101.5767334,0.13884848,0.144707353,-9.171114181,1.665516288,0.067324466,4,Cr/Ti/Co/Mo
53846,29,-1,0,32.72268,59.11532,0,8.161993,0,0,0,0,0,0,0,0,0.453,605.8876,124.3335885,102.6913395,0.139070744,0.145074621,-9.179672476,1.664867196,0.066710395,4,Cr/Ti/Co/Mo
53847,29,1,0,33.23957,58.7995,0,7.960924,0,0,0,0,0,0,0,0,0.455,602.144,124.1109106,102.303592,0.139293008,0.145420755,-9.185191765,1.664218105,0.066084242,4,Cr/Ti/Co/Mo
53848,29,3,0,33.75646,58.48368,0,7.759855,0,0,0,0,0,0,0,0,0.455,589.7477,121.5558472,99.58345903,0.139515272,0.145746091,-9.187672046,1.663569014,0.065445662,4,Cr/Ti/Co/Mo
53849,29,5,0,34.27335,58.16786,0,7.558787,0,0,0,0,0,0,0,0,0.457,577.3513,119.5238435,97.38638567,0.139737537,0.146050953,-9.187113798,1.662919942,0.064794291,4,Cr/Ti/Co/Mo
53850,29,7,0,34.79024,57.85204,0,7.357718,0,0,0,0,0,0,0,0,0.458,564.9549,117.2134529,94.91092552,0.139959801,0.146335653,-9.183516072,1.66227085,0.064129731,4,Cr/Ti/Co/Mo
53851,29,9,0,35.30713,57.53622,0,7.156649,0,0,0,0,0,0,0,0,0.46,552.5585,115.1421402,92.67454323,0.140182065,0.146600489,-9.176879338,1.661621759,0.063451572,4,Cr/Ti/Co/Mo
53852,29,11,0,35.74244,57.24752,0,7.010042,0,0,0,0,0,0,0,0,0.461,540.1621,112.8036718,90.19848041,0.140369252,0.146808326,-9.17758423,1.66112515,0.062956123,4,Cr/Ti/Co/Mo
53853,29,13,0,36.09618,56.98592,0,6.917896,0,0,0,0,0,0,0,0,0.462,527.7657,110.4539723,87.73865998,0.140521352,0.146967113,-9.187031276,1.660780833,0.062651343,4,Cr/Ti/Co/Mo
53854,29,15,0,36.44992,56.72433,0,6.82575,0,0,0,0,0,0,0,0,0.461,515.3693,107.626117,84.80068258,0.140673466,0.147116915,-9.19530823,1.660436682,0.062343171,4,Cr/Ti/Co/Mo
53855,29,17,0,36.80366,56.46274,0,6.733605,0,0,0,0,0,0,0,0,0.461,502.9729,105.0373396,82.10178297,0.14082558,0.147257825,-9.202414482,1.66009255,0.062031563,4,Cr/Ti/Co/Mo
53856,29,19,0,37.1574,56.20114,0,6.641459,0,0,0,0,0,0,0,0,0.459,490.5765,102.0040999,78.95842237,0.140977681,0.147389934,-9.208347883,1.659748233,0.061716458,4,Cr/Ti/Co/Mo
53857,29,21,0,37.41646,56.01919,0,6.564356,0,0,0,0,0,0,0,0,0.458,488.0739,101.2626443,78.13571656,0.141089085,0.14748113,-9.208166832,1.659475099,0.061445391,4,Cr/Ti/Co/Mo
53858,29,23,0,37.65754,55.85263,0,6.489834,0,0,0,0,0,0,0,0,0.459,495.465,103.0205511,79.81783986,0.141192747,0.147561823,-9.206303545,1.659214685,0.061179927,4,Cr/Ti/Co/Mo
53859,29,25,0,37.88064,55.70146,0,6.417892,0,0,0,0,0,0,0,0,0.461,502.8561,105.0129479,81.73992017,0.141288665,0.147632938,-9.202872189,1.658966974,0.060920301,4,Cr/Ti/Co/Mo
53860,29,27,0,38.08578,55.56569,0,6.348531,0,0,0,0,0,0,0,0,0.464,510.2471,107.2498584,83.91197126,0.141376887,0.147695299,-9.19798627,1.658732473,0.060666752,4,Cr/Ti/Co/Mo
53861,29,29,0,38.27293,55.44532,0,6.28175,0,0,0,0,0,0,0,0,0.468,517.6382,109.741369,86.34409215,0.14145736,0.147749695,-9.191738359,1.658510678,0.060419499,4,Cr/Ti/Co/Mo
53862,29,31,0,38.44212,55.34034,0,6.217549,0,0,0,0,0,0,0,0,0.474,525.0293,112.7353414,89.2841334,0.141530123,0.147796815,-9.184226581,1.658301909,0.060178764,4,Cr/Ti/Co/Mo
53863,31,-29,0,26.08385,62.7476,0,11.16856,0,0,0,0,0,0,0,0,0.433,533.3805,104.6220517,85.12646655,0.136216068,0.138610343,-8.966810988,1.674137458,0.074987076,4,Cr/Ti/Co/Mo
53864,31,-27,0,26.61471,62.4246,0,10.96069,0,0,0,0,0,0,0,0,0.434,537.0456,105.5842391,85.9190388,0.136444325,0.139276663,-9.013916615,1.673467634,0.074494511,4,Cr/Ti/Co/Mo
53865,31,-25,0,27.14557,62.10159,0,10.75283,0,0,0,0,0,0,0,0,0.435,540.7108,106.5497667,86.71495195,0.136672583,0.139915076,-9.057808142,1.672797832,0.073992635,4,Cr/Ti/Co/Mo
53866,31,-23,0,27.67644,61.77859,0,10.54497,0,0,0,0,0,0,0,0,0.437,544.376,107.7652173,87.76078266,0.136900869,0.140526187,-9.098486406,1.672128358,0.073481232,4,Cr/Ti/Co/Mo
53867,31,-21,0,28.2073,61.45559,0,10.33711,0,0,0,0,0,0,0,0,0.439,548.0412,108.9873093,88.81325891,0.137129139,0.14111059,-9.135944633,1.671458722,0.072960097,4,Cr/Ti/Co/Mo
53868,31,-19,0,28.73817,61.13259,0,10.12925,0,0,0,0,0,0,0,0,0.442,552.6307,110.6510345,90.30736419,0.137357426,0.141668848,-9.170188614,1.670789248,0.072429023,4,Cr/Ti/Co/Mo
53869,31,-17,0,29.26903,60.80958,0,9.921386,0,0,0,0,0,0,0,0,0.445,558.1447,112.5135993,92.00031476,0.137585678,0.142201506,-9.201209943,1.670119371,0.071887776,4,Cr/Ti/Co/Mo
53870,31,-15,0,29.7999,60.48658,0,9.713524,0,0,0,0,0,0,0,0,0.448,563.6587,114.3911512,93.70824682,0.137813962,0.142709048,-9.229018744,1.669449859,0.071336144,4,Cr/Ti/Co/Mo
53871,31,-13,0,30.33076,60.16358,0,9.505662,0,0,0,0,0,0,0,0,0.451,569.1726,116.2836697,95.43114969,0.138042229,0.143191974,-9.253607617,1.668780186,0.070773876,4,Cr/Ti/Co/Mo
53872,31,-11,0,30.86162,59.84058,0,9.2978,0,0,0,0,0,0,0,0,0.454,574.6866,118.1911955,97.16905991,0.138270497,0.143650748,-9.274979374,1.668110512,0.070200717,4,Cr/Ti/Co/Mo
53873,31,-9,0,31.39249,59.51757,0,9.089939,0,0,0,0,0,0,0,0,0.456,580.2005,119.8508569,98.65910264,0.138498769,0.144085823,-9.293136123,1.667440853,0.069616404,4,Cr/Ti/Co/Mo
53874,31,-7,0,31.92335,59.19457,0,8.882077,0,0,0,0,0,0,0,0,0.458,585.7145,121.5205302,100.1591603,0.138727037,0.144497609,-9.308073611,1.66677118,0.069020644,4,Cr/Ti/Co/Mo
53875,31,-5,0,32.45422,58.87157,0,8.674215,0,0,0,0,0,0,0,0,0.459,591.2285,122.9323683,101.4013787,0.138955321,0.144886519,-9.319796603,1.666101668,0.068413144,4,Cr/Ti/Co/Mo
53876,31,-3,0,32.98508,58.54857,0,8.466353,0,0,0,0,0,0,0,0,0.461,596.7424,124.6195056,102.9189003,0.139183588,0.145252947,-9.328299828,1.665431994,0.067793585,4,Cr/Ti/Co/Mo
53877,31,-1,0,33.51595,58.22556,0,8.258491,0,0,0,0,0,0,0,0,0.461,602.2564,125.7710108,103.9007869,0.13941186,0.145597272,-9.333587423,1.664762317,0.067161636,4,Cr/Ti/Co/Mo
53878,31,1,0,34.04681,57.90256,0,8.05063,0,0,0,0,0,0,0,0,0.461,598.2661,124.9377045,102.8978649,0.139640128,0.145919836,-9.335656847,1.664092662,0.066516945,4,Cr/Ti/Co/Mo
53879,31,3,0,34.57767,57.57956,0,7.842768,0,0,0,0,0,0,0,0,0.461,584.7715,122.1195867,99.91013154,0.139868396,0.146220992,-9.334508688,1.663422988,0.065859133,4,Cr/Ti/Co/Mo
53880,31,5,0,35.10854,57.25655,0,7.634906,0,0,0,0,0,0,0,0,0.462,571.2769,119.5602573,97.18118361,0.140096667,0.146501073,-9.330144766,1.662753311,0.065187806,4,Cr/Ti/Co/Mo
53881,31,7,0,35.6394,56.93355,0,7.427044,0,0,0,0,0,0,0,0,0.463,557.7823,116.9887018,94.44001252,0.140324935,0.146760382,-9.322562332,1.662083637,0.064502541,4,Cr/Ti/Co/Mo
53882,31,9,0,36.17027,56.61055,0,7.219182,0,0,0,0,0,0,0,0,0.464,544.2877,114.4049202,91.68661113,0.140553219,0.146999224,-9.311765177,1.661414126,0.06380289,4,Cr/Ti/Co/Mo
53883,31,11,0,36.61257,56.31825,0,7.069179,0,0,0,0,0,0,0,0,0.464,530.7931,111.5684633,88.71028586,0.140743404,0.147182808,-9.309267584,1.660907149,0.06329661,4,Cr/Ti/Co/Mo
53884,31,13,0,36.96631,56.05666,0,6.977033,0,0,0,0,0,0,0,0,0.464,517.2986,108.7320273,85.76372777,0.140895517,0.147319658,-9.316606551,1.660562998,0.062992285,4,Cr/Ti/Co/Mo
53885,31,15,0,37.32005,55.79507,0,6.884887,0,0,0,0,0,0,0,0,0.463,503.804,105.6673472,82.58892546,0.14104763,0.147447733,-9.322774313,1.660218848,0.062684594,4,Cr/Ti/Co/Mo
53886,31,17,0,37.67379,55.53347,0,6.792741,0,0,0,0,0,0,0,0,0.46,490.3094,102.1706728,78.98213018,0.141199731,0.147567121,-9.327769706,1.659874531,0.062373484,4,Cr/Ti/Co/Mo
53887,31,19,0,38.02753,55.27188,0,6.700596,0,0,0,0,0,0,0,0,0.459,476.8148,99.14267092,75.84400613,0.141351845,0.147677878,-9.331595563,1.659530399,0.06205891,4,Cr/Ti/Co/Mo
53888,31,21,0,38.38126,55.01029,0,6.60845,0,0,0,0,0,0,0,0,0.459,474.6608,98.69479616,75.28601343,0.141503942,0.147780094,-9.334247424,1.659186086,0.061740809,4,Cr/Ti/Co/Mo
53889,31,23,0,38.62235,54.84373,0,6.533928,0,0,0,0,0,0,0,0,0.46,483.8475,100.8241421,77.33957169,0.141607621,0.14784489,-9.330677758,1.658925834,0.061475399,4,Cr/Ti/Co/Mo
53890,31,25,0,38.84545,54.69256,0,6.461986,0,0,0,0,0,0,0,0,0.464,493.0341,103.6318235,80.07693662,0.141703539,0.147901378,-9.32564603,1.658678123,0.061215858,4,Cr/Ti/Co/Mo
53891,31,27,0,39.05059,54.55679,0,6.392624,0,0,0,0,0,0,0,0,0.467,502.2207,106.2452913,82.62554502,0.141791759,0.147950359,-9.319267494,1.658443603,0.060962422,4,Cr/Ti/Co/Mo
53892,31,29,0,39.23774,54.43641,0,6.325843,0,0,0,0,0,0,0,0,0.472,511.4073,109.3470633,85.6679286,0.141872219,0.147992612,-9.311634628,1.658221642,0.060715317,4,Cr/Ti/Co/Mo
53893,33,-27,0,27.22629,61.6282,0,11.1455,0,0,0,0,0,0,0,0,0.45,527.6702,107.5655703,87.73152427,0.136707292,0.140009743,-9.195790542,1.673629418,0.075128404,4,Cr/Ti/Co/Mo
53894,33,-25,0,27.77113,61.29802,0,10.93085,0,0,0,0,0,0,0,0,0.45,531.3354,108.3127213,88.30450915,0.136941586,0.140632368,-9.23844096,1.672939418,0.074615286,4,Cr/Ti/Co/Mo
53895,33,-23,0,28.31597,60.96783,0,10.71619,0,0,0,0,0,0,0,0,0.453,535.0006,109.7869381,89.60456172,0.137175855,0.141226989,-9.27768597,1.672249064,0.074092158,4,Cr/Ti/Co/Mo
53896,33,-21,0,28.86081,60.63765,0,10.50154,0,0,0,0,0,0,0,0,0.454,538.6658,110.7830858,90.42654321,0.137410148,0.141794166,-9.313535726,1.671559064,0.073558863,4,Cr/Ti/Co/Mo
53897,33,-19,0,29.40565,60.30746,0,10.28688,0,0,0,0,0,0,0,0,0.456,543.5577,112.281627,91.75092016,0.137644417,0.14233451,-9.345979938,1.67086871,0.073015121,4,Cr/Ti/Co/Mo
53898,33,-17,0,29.95049,59.97728,0,10.07223,0,0,0,0,0,0,0,0,0.459,549.6763,114.292544,93.58767108,0.137878711,0.142848524,-9.375029032,1.67017871,0.072460755,4,Cr/Ti/Co/Mo
53899,33,-15,0,30.49533,59.64709,0,9.857574,0,0,0,0,0,0,0,0,0.461,555.7949,116.0683164,95.18927888,0.138112984,0.143336766,-9.400674194,1.669488431,0.071895472,4,Cr/Ti/Co/Mo
53900,33,-13,0,31.04017,59.31691,0,9.642919,0,0,0,0,0,0,0,0,0.463,561.9135,117.8551756,96.80197228,0.138347272,0.143799704,-9.422920435,1.668798337,0.071319033,4,Cr/Ti/Co/Mo
53901,33,-11,0,31.58501,58.98673,0,9.428264,0,0,0,0,0,0,0,0,0.465,568.0321,119.6531217,98.42575258,0.138581559,0.144237823,-9.441766323,1.668108243,0.070731163,4,Cr/Ti/Co/Mo
53902,33,-9,0,32.12985,58.65654,0,9.213609,0,0,0,0,0,0,0,0,0.467,574.1507,121.4621547,100.060621,0.138815834,0.144651586,-9.45721081,1.667417983,0.070131574,4,Cr/Ti/Co/Mo
53903,33,-7,0,32.67469,58.32636,0,8.998954,0,0,0,0,0,0,0,0,0.468,580.2693,123.0194127,101.4437131,0.139050122,0.145041407,-9.46925598,1.666727889,0.069519962,4,Cr/Ti/Co/Mo
53904,33,-5,0,33.21953,57.99617,0,8.7843,0,0,0,0,0,0,0,0,0.468,586.3879,124.3165804,102.5667162,0.139284398,0.145407719,-9.47790019,1.666037648,0.068896012,4,Cr/Ti/Co/Mo
53905,33,-3,0,33.76437,57.66599,0,8.569645,0,0,0,0,0,0,0,0,0.468,592.5066,125.6137692,103.6897392,0.139518685,0.145750901,-9.483144647,1.665347554,0.068259378,4,Cr/Ti/Co/Mo
53906,33,-1,0,34.30921,57.3358,0,8.35499,0,0,0,0,0,0,0,0,0.468,598.6252,126.9109369,104.8127423,0.13975296,0.146071349,-9.484987657,1.664657294,0.067609704,4,Cr/Ti/Co/Mo
53907,33,1,0,34.85405,57.00562,0,8.140335,0,0,0,0,0,0,0,0,0.467,594.3881,125.7433969,103.4710365,0.139987248,0.14636941,-9.483431396,1.6639672,0.066946612,4,Cr/Ti/Co/Mo
53908,33,3,0,35.39889,56.67543,0,7.92568,0,0,0,0,0,0,0,0,0.467,579.7953,122.6562755,100.2097505,0.140221523,0.146645449,-9.478473664,1.66327694,0.066269699,4,Cr/Ti/Co/Mo
53909,33,5,0,35.94373,56.34525,0,7.711025,0,0,0,0,0,0,0,0,0.467,565.2025,119.5691541,96.94846327,0.14045581,0.146899781,-9.470116685,1.662586846,0.065578536,4,Cr/Ti/Co/Mo
53910,33,7,0,36.48857,56.01506,0,7.49637,0,0,0,0,0,0,0,0,0.468,550.6098,116.73148,93.93662465,0.140690085,0.147132743,-9.458358211,1.661896586,0.064872669,4,Cr/Ti/Co/Mo
53911,33,9,0,37.03341,55.68488,0,7.281716,0,0,0,0,0,0,0,0,0.468,536.017,113.6377481,90.66872679,0.140924374,0.147344622,-9.443201018,1.661206511,0.064151615,4,Cr/Ti/Co/Mo
53912,33,11,0,37.4827,55.38899,0,7.128315,0,0,0,0,0,0,0,0,0.467,521.4242,110.3078109,87.19664633,0.141117567,0.147503702,-9.437400294,1.660689296,0.063634524,4,Cr/Ti/Co/Mo
53913,33,13,0,37.83644,55.12739,0,7.036169,0,0,0,0,0,0,0,0,0.466,506.8314,106.9910949,83.76980938,0.141269668,0.147619117,-9.442628893,1.660344979,0.063330639,4,Cr/Ti/Co/Mo
53914,33,15,0,38.19017,54.8658,0,6.944024,0,0,0,0,0,0,0,0,0.463,492.2386,103.2416317,79.91022823,0.141421766,0.14772594,-9.446685652,1.660000685,0.063023411,4,Cr/Ti/Co/Mo
53915,33,17,0,38.54391,54.60421,0,6.851878,0,0,0,0,0,0,0,0,0.461,477.6459,99.74822623,76.3067006,0.141573879,0.147824245,-9.449573025,1.659656534,0.062712786,4,Cr/Ti/Co/Mo
53916,33,19,0,38.89765,54.34262,0,6.759732,0,0,0,0,0,0,0,0,0.46,463.0531,96.49100498,72.9393572,0.141725992,0.147914106,-9.451289193,1.659312384,0.062398717,4,Cr/Ti/Co/Mo
53917,33,21,0,39.25139,54.08102,0,6.667586,0,0,0,0,0,0,0,0,0.461,461.2478,96.32376182,72.66199315,0.141878093,0.147995599,-9.451832951,1.658968067,0.062081149,4,Cr/Ti/Co/Mo
53918,33,23,0,39.60513,53.81943,0,6.575441,0,0,0,0,0,0,0,0,0.464,472.2299,99.25894714,75.48705627,0.142030207,0.148068775,-9.45120723,1.658623935,0.061760035,4,Cr/Ti/Co/Mo
53919,33,25,0,39.82824,53.66826,0,6.503499,0,0,0,0,0,0,0,0,0.467,483.2121,102.224003,78.38179133,0.142126142,0.148110689,-9.444541604,1.658376385,0.061500482,4,Cr/Ti/Co/Mo
53920,33,27,0,40.03337,53.53249,0,6.434137,0,0,0,0,0,0,0,0,0.472,494.1943,105.6666484,81.75958165,0.142214345,0.148146345,-9.436635437,1.658141704,0.061247066,4,Cr/Ti/Co/Mo
53921,35,-23,0,28.95551,60.15708,0,10.88742,0,0,0,0,0,0,0,0,0.47,525.6252,111.9108613,91.55053712,0.137450882,0.141889985,-9.455998587,1.672370286,0.074697922,4,Cr/Ti/Co/Mo
53922,35,-21,0,29.51432,59.81971,0,10.66597,0,0,0,0,0,0,0,0,0.471,529.2904,112.9309876,92.39195294,0.137691158,0.142439107,-9.490110088,1.671659406,0.074152659,4,Cr/Ti/Co/Mo
53923,35,-19,0,30.07314,59.48234,0,10.44452,0,0,0,0,0,0,0,0,0.472,534.4846,114.2813592,93.56360989,0.13793145,0.142960663,-9.520635788,1.670948688,0.073596496,4,Cr/Ti/Co/Mo
53924,35,-17,0,30.63195,59.14498,0,10.22307,0,0,0,0,0,0,0,0,0.474,541.2078,116.2092212,95.31276016,0.138171739,0.143455201,-9.547571003,1.670237974,0.073029179,4,Cr/Ti/Co/Mo
53925,35,-15,0,31.19077,58.80761,0,10.00162,0,0,0,0,0,0,0,0,0.474,547.9311,117.6528617,96.57768592,0.138412031,0.143923268,-9.57091934,1.669527256,0.072450451,4,Cr/Ti/Co/Mo
53926,35,-13,0,31.74958,58.47024,0,9.780176,0,0,0,0,0,0,0,0,0.476,554.6544,119.599019,98.34513238,0.138652314,0.144365356,-9.590678935,1.668816489,0.07186005,4,Cr/Ti/Co/Mo
53927,35,-11,0,32.3084,58.13288,0,9.558728,0,0,0,0,0,0,0,0,0.477,561.3776,121.3030332,99.87043056,0.138892622,0.144781944,-9.606851899,1.668105974,0.07125766,4,Cr/Ti/Co/Mo
53928,35,-9,0,32.86721,57.79551,0,9.33728,0,0,0,0,0,0,0,0,0.477,568.1009,122.7558106,101.1444974,0.1391329,0.145173513,-9.619432472,1.667395132,0.070642982,4,Cr/Ti/Co/Mo
53929,35,-7,0,33.42603,57.45814,0,9.115832,0,0,0,0,0,0,0,0,0.477,574.8242,124.208588,102.4185599,0.139373195,0.145540488,-9.628427062,1.666684452,0.070015696,4,Cr/Ti/Co/Mo
